4123	CORPUS CHRISTI 7 0	115.00	-97.371365	27.662514
4124	FALFURRIAS 0	115.00	-98.216213	26.880517
4125	PETTUS 0	115.00	-97.957001	28.5409
4126	BROWNSVILLE 3 0	115.00	-97.443582	25.988942
4127	ALICE 0	115.00	-98.07572	27.65992
4128	RIO GRANDE CITY 0	115.00	-98.521632	26.582929
4129	PREMONT 0	115.00	-98.496692	27.634419
4130	FREER 0	115.00	-98.62897	27.835918
4131	PEARSALL 0	230.00	-99.0919	28.9275
4132	PEARSALL 1	115.00	-99.0919	28.9275
4133	PEARSALL 2	20.00	-99.0919	28.9275
4134	PEARSALL 3	20.00	-99.0919	28.9275
4135	PEARSALL 4	20.00	-99.0919	28.9275
4136	PEARSALL 5	20.00	-99.0919	28.9275
4137	PEARSALL 6	20.00	-99.0919	28.9275
4138	PEARSALL 7	20.00	-99.0919	28.9275
4139	SANDIA 0	115.00	-97.962915	28.093161
4140	SARITA 1 0	230.00	-97.789167	27.223056
4141	SARITA 1 1	115.00	-97.789167	27.223056
4142	SARITA 1 2	13.80	-97.789167	27.223056
4143	DILLEY 0	115.00	-99.191188	28.703396
4144	ORANGE GROVE 0	115.00	-98.060187	27.986244
4145	PORTLAND 0	115.00	-97.384238	27.892132
4146	LAREDO 4 0	230.00	-99.350596	27.373543
4147	LAREDO 4 1	115.00	-99.350596	27.373543
4148	THREE RIVERS 0	115.00	-98.573186	28.310347
4149	ROCKPORT 0	115.00	-97.19689	28.120701
4150	CORPUS CHRISTI 15 0	115.00	-97.46682	27.73963
4151	ARMSTRONG 1 0	230.00	-97.5994	27.0011
4152	ARMSTRONG 1 1	115.00	-97.5994	27.0011
4153	ARMSTRONG 1 2	18.00	-97.5994	27.0011
4154	PENITAS 0	115.00	-98.476164	26.321607
4155	SULLIVAN CITY 0	115.00	-98.567191	26.253727
4156	CORPUS CHRISTI 6 0	115.00	-97.345045	27.703573
4157	MISSION 2 0	115.00	-98.299977	26.296434
4158	CORPUS CHRISTI 1 0	230.00	-97.4283	27.8139
4159	CORPUS CHRISTI 1 1	115.00	-97.4283	27.8139
4160	CORPUS CHRISTI 1 2	13.80	-97.4283	27.8139
4161	CORPUS CHRISTI 1 3	13.80	-97.4283	27.8139
4162	CORPUS CHRISTI 1 4	13.80	-97.4283	27.8139
4163	CORPUS CHRISTI 1 5	13.80	-97.4283	27.8139
4164	GRULLA 0	115.00	-98.654824	26.274827
4165	SARITA 2 0	115.00	-97.5499	27.1197
4166	SARITA 2 1	13.80	-97.5499	27.1197
4167	HARGILL 0	115.00	-97.921496	26.477435
4168	CORPUS CHRISTI 14 0	115.00	-97.440395	27.810698
4169	MATHIS 0	115.00	-97.808031	28.103247
4170	ARANSAS PASS 0	115.00	-97.092196	27.873028
4171	SAN BENITO 0	115.00	-97.629292	26.106086
4172	PLEASANTON 0	115.00	-98.428996	28.935779
4173	REFUGIO 0	115.00	-96.899059	28.291147
4174	LYTLE 0	115.00	-98.776694	29.203679
4175	LAREDO 2 0	115.00	-99.126085	27.751747
4176	BRUNI 1 0	115.00	-98.905278	27.576111
4177	BRUNI 1 1	13.80	-98.905278	27.576111
4178	GOLIAD 0	115.00	-97.579237	28.568278
4179	SAN DIEGO 0	115.00	-98.385775	27.849558
4180	PORT ARANSAS 0	115.00	-97.114983	27.777437
4181	TAFT 1 0	230.00	-97.2967	27.9958
4182	TAFT 1 1	115.00	-97.2967	27.9958
4183	SAN PERLITA 0	230.00	-97.691111	26.475278
4184	SAN PERLITA 1	115.00	-97.691111	26.475278
4185	ZAPATA 0	115.00	-99.162765	26.930929
4186	SANTA ROSA 2 0	115.00	-97.794892	26.345257
4187	COTULLA 0	115.00	-99.214344	28.293173
4188	QUEMADO 0	115.00	-100.593386	28.951173
4189	CARRIZO SPRINGS 0	115.00	-99.50848	28.524903
4190	LAREDO 5 0	115.00	-99.461989	27.545404
4191	RAYMONDVILLE 0	115.00	-97.442331	26.569308
4192	BROWNSVILLE 1 0	230.00	-97.5214	25.9131
4193	BROWNSVILLE 1 1	115.00	-97.5214	25.9131
4194	SEBASTIAN 1 0	115.00	-97.6668	26.34892
4195	OILTON 0	500.00	-99.005278	27.488056
4196	OILTON 1	230.00	-99.005278	27.488056
4197	OILTON 2	115.00	-99.005278	27.488056
5003	GARLAND 5 0	161.00	-96.674838	32.911702
5004	KERENS 0	161.00	-96.329632	32.158265
5005	LIPAN 0	161.00	-98.008849	32.527015
5006	DALLAS 24 0	161.00	-96.797334	32.969699
5007	DENTON 4 0	161.00	-97.109882	33.231569
5008	ALBANY 2 0	161.00	-99.24184	32.790131
5009	DALLAS 21 0	161.00	-96.790359	32.864887
5010	PLANO 2 0	161.00	-96.673164	33.031561
5011	THORNTON 0	161.00	-96.608952	31.299588
5012	DENTON 5 0	161.00	-97.146038	33.220974
5013	EARLY 0	161.00	-98.805134	31.842565
5014	DECATUR 0	161.00	-97.514178	33.276319
5015	KELLER 2 0	500.00	-97.283914	32.928037
5016	KELLER 2 1	161.00	-97.283914	32.928037
5017	PONDER 0	161.00	-97.311628	33.198704
5018	JACKSBORO 1 0	500.00	-98.337652	33.06797
5019	JACKSBORO 1 1	161.00	-98.337652	33.06797
5020	JACKSBORO 1 2	13.80	-98.337652	33.06797
5021	ALEDO 1 0	500.00	-97.5142	32.7206
5022	ALEDO 1 1	161.00	-97.5142	32.7206
5023	ALEDO 1 2	13.80	-97.5142	32.7206
5024	GATESVILLE 4 0	161.00	-97.755604	31.417256
5025	CLEBURNE 2 0	161.00	-97.508356	32.276663
5026	FORT WORTH 14 0	161.00	-97.335106	32.639029
5027	FORT WORTH 23 0	161.00	-97.416615	32.667305
5028	FORT WORTH 1 0	161.00	-97.048681	32.823978
5029	TROY 0	161.00	-97.265253	31.195905
5030	SPRINGTOWN 0	161.00	-97.6966	32.853068
5031	PRINCETON 0	161.00	-96.483157	33.151747
5032	DALLAS 27 0	161.00	-96.802681	32.746823
5033	DALLAS 1 0	500.00	-96.644444	32.648611
5034	DALLAS 1 1	161.00	-96.644444	32.648611
5035	DALLAS 1 2	13.20	-96.644444	32.648611
5036	DALLAS 1 3	13.20	-96.644444	32.648611
5037	DALLAS 1 4	13.20	-96.644444	32.648611
5038	DALLAS 1 5	13.20	-96.644444	32.648611
5039	DALLAS 1 6	13.20	-96.644444	32.648611
5040	DALLAS 1 7	13.20	-96.644444	32.648611
5041	DALLAS 1 8	13.20	-96.644444	32.648611
5042	DALLAS 1 9	13.20	-96.644444	32.648611
5043	ROYSE CITY 0	161.00	-96.375325	32.945503
5044	BOYD 0	161.00	-97.597083	33.041942
5045	STEPHENVILLE 0	500.00	-98.196717	32.282235
5046	STEPHENVILLE 1	161.00	-98.196717	32.282235
5047	MANSFIELD 0	500.00	-97.188374	32.503973
5048	MANSFIELD 1	161.00	-97.188374	32.503973
5049	GREENVILLE 1 0	500.00	-96.1264	33.1707
5050	GREENVILLE 1 1	161.00	-96.1264	33.1707
5051	GREENVILLE 1 2	22.00	-96.1264	33.1707
5052	GREENVILLE 1 3	115.00	-96.1264	33.1707
5053	PLANO 4 0	161.00	-96.740008	33.090085
5054	GROESBECK 0	161.00	-96.520013	31.503056
5055	GRAHAM 0	500.00	-98.6117	33.1344
5056	GRAHAM 1	161.00	-98.6117	33.1344
5057	GRAHAM 2	13.80	-98.6117	33.1344
5058	GRAHAM 3	13.80	-98.6117	33.1344
5059	MABANK 2 0	161.00	-96.105332	32.277759
5060	MABANK 2 1	115.00	-96.105332	32.277759
5061	MABANK 2 2	115.00	-96.105332	32.277759
5062	MABANK 2 3	115.00	-96.105332	32.277759
5063	ARLINGTON 1 0	500.00	-97.14209	32.775093
5064	ARLINGTON 1 1	161.00	-97.14209	32.775093
5065	ARLINGTON 1 2	13.80	-97.14209	32.775093
5066	ARLINGTON 1 3	13.80	-97.14209	32.775093
5067	ARLINGTON 1 4	13.80	-97.14209	32.775093
5068	ARLINGTON 1 5	13.80	-97.14209	32.775093
5069	ARLINGTON 1 6	13.80	-97.14209	32.775093
5070	DALLAS 41 0	161.00	-96.878831	32.781246
5071	WACO 3 0	161.00	-97.127249	31.576824
5072	DALLAS 19 0	161.00	-96.788213	32.997373
5073	BANGS 0	161.00	-99.151374	31.706204
5074	PROSPER 0	161.00	-96.807989	33.241902
5075	EVANT 0	161.00	-98.049081	31.553908
5076	TERRELL 1 0	161.00	-96.169166	32.738471
5077	TERRELL 1 1	115.00	-96.169166	32.738471
5078	AUBREY 0	161.00	-96.990119	33.273449
5079	WACO 4 0	161.00	-97.152983	31.513756
5080	LORENA 0	161.00	-97.202495	31.268644
5081	FORT HOOD 0	161.00	-97.761047	31.143642
5082	ARLINGTON 5 0	161.00	-97.086517	32.692105
5083	MCKINNEY 3 0	500.00	-96.69627	33.172033
5084	MCKINNEY 3 1	161.00	-96.69627	33.172033
5085	DALLAS 38 0	161.00	-96.873056	32.665618
5086	ARLINGTON 9 0	161.00	-97.155028	32.719328
5087	MILFORD 0	161.00	-96.99247	32.137513
5088	CLIFTON 1 0	161.00	-97.3667	31.8694
5089	CLIFTON 1 1	13.80	-97.3667	31.8694
5090	DALLAS 15 0	161.00	-96.771191	32.831279
5091	FROST 0	161.00	-96.807932	32.038687
5092	GRANDVIEW 0	161.00	-97.16076	32.280923
5093	HASLET 0	161.00	-97.377255	32.986624
5094	BARDWELL 0	161.00	-96.752827	32.211123
5095	LAKE DALLAS 0	161.00	-97.005469	33.110351
5096	PLANO 1 0	161.00	-96.615482	33.021793
5097	EULESS 2 0	161.00	-97.091323	32.814107
5098	FORT WORTH 24 0	161.00	-97.420575	32.581858
5099	FLOWER MOUND 2 0	161.00	-97.124906	33.03489
5100	DALLAS 11 0	161.00	-96.746362	32.770635
5101	COMANCHE 0	161.00	-98.614553	31.891101
5102	RICHARDSON 2 0	500.00	-96.74208	32.976063
5103	RICHARDSON 2 1	161.00	-96.74208	32.976063
5104	FORT WORTH 8 0	161.00	-97.274934	32.620058
5105	IRVING 1 0	161.00	-96.9894	32.9192
5106	IRVING 1 1	13.80	-96.9894	32.9192
5107	IRVING 1 2	13.80	-96.9894	32.9192
5108	DALLAS 44 0	161.00	-96.964622	32.636077
5109	LANCASTER 1 0	161.00	-96.752161	32.562744
5110	PALO PINTO 2 0	161.00	-98.276879	32.764096
5111	ADDISON 0	161.00	-96.838522	32.960047
5112	HICO 0	161.00	-97.8826	32.001481
5113	KRUM 0	161.00	-97.302309	33.278823
5114	KAUFMAN 0	161.00	-96.255103	32.568801
5115	CADDO MILLS 0	161.00	-96.222134	33.066284
5116	PLANO 7 0	161.00	-96.811607	33.034225
5117	FORT WORTH 5 0	161.00	-97.262625	32.691147
5118	BAIRD 0	161.00	-99.198272	32.341152
5119	PERRIN 0	161.00	-98.053654	33.014983
5120	BROWNWOOD 0	500.00	-99.032891	31.748303
5121	BROWNWOOD 1	161.00	-99.032891	31.748303
5122	DALLAS 6 0	161.00	-96.702574	32.841987
5123	MARLIN 0	161.00	-96.814239	31.202394
5124	MARLIN 1	115.00	-96.814239	31.202394
5125	ARLINGTON 6 0	161.00	-97.100052	32.784952
5126	DALLAS 8 0	161.00	-96.736637	32.912633
5127	JONESBORO 0	161.00	-97.804426	31.769003
5128	DALLAS 33 0	161.00	-96.839613	32.753141
5129	GOLDTHWAITE 2 0	161.00	-98.546717	31.627357
5130	PLANO 5 0	161.00	-96.741558	33.021268
5131	BELTON 0	500.00	-97.499909	31.051688
5132	BELTON 1	161.00	-97.499909	31.051688
5133	TOLAR 0	161.00	-97.924354	32.362649
5134	BRECKENRIDGE 0	161.00	-98.892466	32.804272
5135	EASTLAND 0	161.00	-98.66402	32.495875
5136	COOPER 0	161.00	-95.757461	33.462218
5137	WACO 1 0	500.00	-97.083854	31.475671
5138	WACO 1 1	161.00	-97.083854	31.475671
5139	DALLAS 42 0	161.00	-96.891721	32.923189
5140	GATESVILLE 1 0	161.00	-97.706884	31.486416
5141	ANNA 0	161.00	-96.378479	33.321734
5142	MOODY 0	161.00	-97.390061	31.285086
5143	FORT WORTH 2 0	161.00	-97.180963	32.775915
5144	WACO 6 0	161.00	-97.215893	31.627123
5145	GRAND PRAIRIE 1 0	161.00	-96.996462	32.72944
5146	ROWLETT 2 0	161.00	-96.556367	32.938077
5147	PLANO 6 0	161.00	-96.802686	33.075422
5148	IRVING 5 0	161.00	-96.996735	32.874833
5149	DALLAS 7 0	161.00	-96.707819	32.878497
5150	BRYSON 2 0	161.00	-98.382374	33.276426
5151	MORGAN 0	161.00	-97.52976	31.988989
5152	SACHSE 0	161.00	-96.580883	32.969008
5153	PARADISE 0	161.00	-97.723422	33.098727
5154	RIO VISTA 0	161.00	-97.395815	32.108512
5155	STRAWN 0	161.00	-98.666449	32.759373
5156	May-00	161.00	-98.927404	31.931233
5157	DESOTO 0	161.00	-96.864075	32.599427
5158	MESQUITE 2 0	161.00	-96.616717	32.771707
5159	ROSEBUD 0	161.00	-96.953514	31.082267
5160	DENTON 2 0	161.00	-97.055133	33.208811
5161	DALLAS 4 0	161.00	-96.679438	32.824924
5162	AXTELL 0	161.00	-96.955129	31.661047
5163	NOLANVILLE 0	161.00	-97.604369	31.075955
5164	DENTON 1 0	500.00	-97.1061	33.1975
5165	DENTON 1 1	161.00	-97.1061	33.1975
5166	DENTON 1 2	13.80	-97.1061	33.1975
5167	DENTON 1 3	13.80	-97.1061	33.1975
5168	DALLAS 39 0	161.00	-96.876118	32.868529
5169	DUBLIN 1 0	161.00	-98.476111	32.338611
5170	DUBLIN 1 1	18.00	-98.476111	32.338611
5171	MERTENS 0	161.00	-96.91458	32.043976
5172	WEATHERFORD 1 0	161.00	-97.782298	32.682733
5173	PLANO 3 0	161.00	-96.730831	33.056756
5174	MALONE 0	161.00	-96.904503	31.924604
5175	DENTON 3 0	161.00	-97.096016	33.149467
5176	GRAFORD 0	161.00	-98.324274	32.904994
5177	ARLINGTON 8 0	161.00	-97.148829	32.635563
5178	ROCKWALL 1 0	161.00	-96.43617	32.851681
5179	CORSICANA 2 0	500.00	-96.632547	32.057938
5180	CORSICANA 2 1	161.00	-96.632547	32.057938
5181	GARLAND 2 0	161.00	-96.619782	32.928902
5182	GATESVILLE 2 0	161.00	-97.728745	31.476579
5183	CARROLLTON 3 0	161.00	-96.89817	32.962473
5184	FORT WORTH 26 0	161.00	-97.435599	32.775409
5185	RHOME 0	161.00	-97.462793	33.093365
5186	VENUS 0	161.00	-97.090328	32.426322
5187	OLNEY 2 0	161.00	-98.925556	33.250203
5188	CARROLLTON 1 0	161.00	-96.87454	33.050164
5189	DALLAS 20 0	161.00	-96.788852	32.802132
5190	GORDON 0	161.00	-98.333604	32.587603
5191	MERIDIAN 0	161.00	-97.710123	31.916215
5192	KILLEEN 4 0	500.00	-97.934579	30.936006
5193	KILLEEN 4 1	161.00	-97.934579	30.936006
5194	DUNCANVILLE 1 0	161.00	-96.911882	32.66066
5195	ARGYLE 0	161.00	-97.173782	33.114675
5196	BRYSON 1 0	500.00	-98.365069	33.205801
5197	BRYSON 1 1	161.00	-98.365069	33.205801
5198	BRYSON 1 2	18.00	-98.365069	33.205801
5199	FORT WORTH 12 0	161.00	-97.329756	32.759104
5200	MINERAL WELLS 0	161.00	-98.126806	32.799602
5201	COOLIDGE 0	161.00	-96.760043	31.661096
5202	RICE 0	161.00	-96.475509	32.229113
5203	DALLAS 35 0	161.00	-96.841688	32.999309
5204	POOLVILLE 0	500.00	-97.9103	33.0583
5205	POOLVILLE 1	161.00	-97.9103	33.0583
5206	POOLVILLE 2	13.80	-97.9103	33.0583
5207	POOLVILLE 3	13.80	-97.9103	33.0583
5208	POOLVILLE 4	13.80	-97.9103	33.0583
5209	WALNUT SPRINGS 0	161.00	-97.736712	32.083522
5210	BEDFORD 2 0	161.00	-97.145157	32.830658
5211	HUBBARD 0	161.00	-96.807276	31.848506
5212	FERRIS 0	161.00	-96.678049	32.439873
5213	GARLAND 4 0	161.00	-96.651555	32.880196
5214	DALLAS 32 0	161.00	-96.838591	32.711405
5215	PILOT POINT 0	161.00	-96.933242	33.371246
5216	FORT WORTH 6 0	161.00	-97.269432	32.724047
5217	NORTH RICHLAND HILLS 2 0	161.00	-97.225295	32.840011
5218	JUSTIN 0	161.00	-97.340499	33.099993
5219	SCURRY 0	161.00	-96.43952	32.464756
5220	SANGER 0	161.00	-97.213359	33.373051
5221	KILLEEN 1 0	161.00	-97.633196	31.149208
5222	MABANK 1 0	161.00	-96.079558	32.436676
5223	MEXIA 0	161.00	-96.468137	31.654919
5224	CARROLLTON 2 0	161.00	-96.896742	33.005262
5225	NEVADA 0	161.00	-96.393331	33.061789
5226	ZEPHYR 0	161.00	-98.776277	31.686677
5227	TERRELL 2 0	161.00	-96.301323	32.758408
5228	DALLAS 14 0	161.00	-96.759451	32.665447
5229	DALLAS 13 0	161.00	-96.756846	32.750602
5230	DALLAS 28 0	161.00	-96.812903	32.811847
5231	HAMILTON 0	161.00	-98.187029	31.686814
5232	ARLINGTON 7 0	161.00	-97.133304	32.692186
5233	EULESS 1 0	161.00	-97.086028	32.860285
5234	FRISCO 1 0	161.00	-96.790192	33.163129
5235	SALADO 0	161.00	-97.59865	30.925736
5236	OLNEY 1 0	500.00	-98.711944	33.383611
5237	OLNEY 1 1	161.00	-98.711944	33.383611
5238	OLNEY 1 2	18.00	-98.711944	33.383611
5239	GOLDTHWAITE 1 0	500.00	-98.466667	31.383333
5240	GOLDTHWAITE 1 1	161.00	-98.466667	31.383333
5241	GOLDTHWAITE 1 2	115.00	-98.466667	31.383333
5242	GOLDTHWAITE 1 3	115.00	-98.466667	31.383333
5243	GOLDTHWAITE 1 4	13.80	-98.466667	31.383333
5244	FORT WORTH 22 0	161.00	-97.386965	32.70065
5245	GRAPEVINE 0	161.00	-97.071545	32.925765
5246	GLEN ROSE 2 0	161.00	-97.795247	32.208483
5247	KOPPERL 0	161.00	-97.575601	32.117538
5248	BEDFORD 1 0	161.00	-97.130443	32.852971
5249	FORT WORTH 29 0	161.00	-97.523856	32.787009
5250	DALLAS 5 0	161.00	-96.689321	32.767119
5251	GRAND PRAIRIE 2 0	161.00	-97.009389	32.776671
5252	DALLAS 22 0	161.00	-96.793393	32.902679
5253	FLOWER MOUND 1 0	161.00	-97.06007	33.03271
5254	ROANOKE 0	161.00	-97.22672	33.009335
5255	MILLSAP 0	161.00	-97.993148	32.704456
5256	FORRESTON 0	161.00	-96.842324	32.237512
5257	ITALY 0	161.00	-96.85118	32.177712
5258	FORNEY 0	161.00	-96.4549	32.743178
5259	LAVON 0	161.00	-96.454083	33.012652
5260	GLEN ROSE 1 0	500.00	-97.785515	32.298365
5261	GLEN ROSE 1 1	161.00	-97.785515	32.298365
5262	GLEN ROSE 1 2	13.80	-97.785515	32.298365
5263	GLEN ROSE 1 3	13.80	-97.785515	32.298365
5264	DE LEON 0	161.00	-98.552257	32.298594
5265	KELLER 1 0	161.00	-97.225148	32.924009
5266	CEDAR HILL 0	161.00	-96.964675	32.580181
5267	MC GREGOR 0	161.00	-97.531134	31.409518
5268	COMMERCE 0	161.00	-95.788968	33.316269
5269	MIDLOTHIAN 2 0	161.00	-96.99071	32.469267
5270	WEST 0	161.00	-97.243292	31.816191
5271	BARTLETT 0	161.00	-97.291628	30.789254
5272	DALLAS 16 0	161.00	-96.772763	32.792496
5273	COPPELL 0	161.00	-96.984664	32.963417
5274	WILMER 0	161.00	-96.674333	32.605192
5275	DAWSON 0	161.00	-96.655804	31.866953
5276	MART 0	161.00	-96.802449	31.560995
5277	LITTLE ELM 0	161.00	-96.950551	33.176495
5278	TEMPLE 2 0	161.00	-97.252433	31.075303
5279	TEMPLE 1 0	500.00	-97.317222	31.055833
5280	TEMPLE 1 1	161.00	-97.317222	31.055833
5281	TEMPLE 1 2	13.80	-97.317222	31.055833
5282	TEMPLE 1 3	13.80	-97.317222	31.055833
5283	TEMPLE 1 4	13.80	-97.317222	31.055833
5284	QUINLAN 0	161.00	-96.113355	32.924709
5285	CHICO 0	161.00	-97.857678	33.315883
5286	DUBLIN 2 0	161.00	-98.34862	32.075301
5287	ARLINGTON 2 0	161.00	-97.039429	32.59121
5288	WOLFE CITY 0	161.00	-95.945707	33.420872
5289	DALLAS 26 0	161.00	-96.801792	32.944622
5290	WHITNEY 0	161.00	-97.330421	31.959701
5291	FORT WORTH 25 0	161.00	-97.433835	32.913522
5292	FORT WORTH 27 0	161.00	-97.482178	32.847326
5293	JOSHUA 0	161.00	-97.539874	32.425936
5294	DALLAS 12 0	161.00	-96.747539	32.873485
5295	MCKINNEY 1 0	500.00	-96.601666	33.166944
5296	MCKINNEY 1 1	161.00	-96.601666	33.166944
5297	MCKINNEY 1 2	13.80	-96.601666	33.166944
5298	MCKINNEY 1 3	13.80	-96.601666	33.166944
5299	MCKINNEY 1 4	13.80	-96.601666	33.166944
5300	MCKINNEY 1 5	13.80	-96.601666	33.166944
5301	MCKINNEY 1 6	13.80	-96.601666	33.166944
5302	MCKINNEY 1 7	13.80	-96.601666	33.166944
5303	MCKINNEY 1 8	13.80	-96.601666	33.166944
5304	ALLEN 1 0	500.00	-96.607767	33.089587
5305	ALLEN 1 1	161.00	-96.607767	33.089587
5306	ALEDO 2 0	161.00	-97.631482	32.695708
5307	THE COLONY 0	161.00	-96.912391	33.070292
5308	SUNNYVALE 0	161.00	-96.547563	32.80051
5309	DALLAS 10 0	161.00	-96.745951	32.828651
5310	FORT WORTH 4 0	161.00	-97.252132	32.868421
5311	DALLAS 30 0	161.00	-96.825474	32.84831
5312	AZLE 0	161.00	-97.561179	32.900196
5313	HUTCHINS 0	161.00	-96.695516	32.63852
5314	VALLEY MILLS 0	161.00	-97.506079	31.662159
5315	DENTON 6 0	161.00	-97.183844	33.227695
5316	MESQUITE 3 0	161.00	-96.630277	32.817309
5317	GRANBURY 1 0	500.00	-97.731686	32.33422
5318	GRANBURY 1 1	161.00	-97.731686	32.33422
5319	GRANBURY 1 2	13.20	-97.731686	32.33422
5320	GRANBURY 1 3	13.20	-97.731686	32.33422
5321	GRANBURY 1 4	13.20	-97.731686	32.33422
5322	DALLAS 2 0	500.00	-96.9358	32.7231
5323	DALLAS 2 1	161.00	-96.9358	32.7231
5324	DALLAS 2 2	13.80	-96.9358	32.7231
5325	DALLAS 2 3	13.80	-96.9358	32.7231
5326	DALLAS 2 4	13.80	-96.9358	32.7231
5327	MOUNT CALM 0	161.00	-96.891872	31.751192
5328	RIESEL 2 0	161.00	-97.012872	31.354734
5329	DALLAS 17 0	161.00	-96.781215	32.711324
5330	ARLINGTON 4 0	161.00	-97.083196	32.754272
5331	CELINA 0	161.00	-96.752977	33.338899
5332	FORT WORTH 16 0	161.00	-97.345955	32.881807
5333	RED OAK 0	161.00	-96.807315	32.521773
5334	CLYDE 0	161.00	-99.518879	32.2664
5335	IRVING 2 0	161.00	-96.942108	32.885259
5336	ROWLETT 1 0	161.00	-96.550385	32.897846
5337	JACKSBORO 2 0	161.00	-98.188154	33.219585
5338	GRANBURY 3 0	161.00	-97.631011	32.56207
5339	SOUTHLAKE 0	161.00	-97.148582	32.959922
5340	DALLAS 29 0	161.00	-96.819971	32.786796
5341	LEWISVILLE 1 0	161.00	-96.963806	33.068473
5342	LEWISVILLE 1 1	13.80	-96.963806	33.068473
5343	LEWISVILLE 1 2	13.80	-96.963806	33.068473
5344	DALLAS 36 0	161.00	-96.864339	32.893295
5345	HILLSBORO 0	161.00	-97.133361	32.022461
5346	FORT WORTH 15 0	161.00	-97.338265	32.707831
5347	CISCO 0	161.00	-99.164736	32.556004
5348	ITASCA 0	161.00	-97.1549	32.162639
5349	LANCASTER 2 0	161.00	-96.778058	32.617663
5350	GARLAND 1 0	500.00	-96.576325	32.857617
5351	GARLAND 1 1	161.00	-96.576325	32.857617
5352	DALLAS 9 0	161.00	-96.744003	32.792244
5353	DUNCANVILLE 2 0	161.00	-96.916468	32.643212
5354	MESQUITE 1 0	161.00	-96.558988	32.725663
5355	MAYPEARL 0	161.00	-97.037219	32.302367
5356	GARLAND 3 0	161.00	-96.649686	32.964607
5357	ALLEN 2 0	161.00	-96.693964	33.114327
5358	RIESEL 1 0	500.00	-96.957149	31.474378
5359	RIESEL 1 1	161.00	-96.957149	31.474378
5360	RIESEL 1 2	13.80	-96.957149	31.474378
5361	BRIDGEPORT 0	500.00	-97.9208	33.1964
5362	BRIDGEPORT 1	161.00	-97.9208	33.1964
5363	BRIDGEPORT 2	13.80	-97.9208	33.1964
5364	BRIDGEPORT 3	13.80	-97.9208	33.1964
5365	BRIDGEPORT 4	13.80	-97.9208	33.1964
5366	BRIDGEPORT 5	13.80	-97.9208	33.1964
5367	BRIDGEPORT 6	13.80	-97.9208	33.1964
5368	BRIDGEPORT 7	13.80	-97.9208	33.1964
5369	BRIDGEPORT 8	13.80	-97.9208	33.1964
5370	LEWISVILLE 2 0	161.00	-97.061017	33.081367
5371	SEAGOVILLE 0	161.00	-96.542308	32.6058
5372	DALLAS 31 0	161.00	-96.8368	32.925283
5373	HALTOM CITY 0	161.00	-97.267376	32.803436
5374	BALCH SPRINGS 0	161.00	-96.620085	32.716601
5375	FORT WORTH 13 0	161.00	-97.330511	32.6785
5376	DALLAS 43 0	161.00	-96.936565	32.676238
5377	KILLEEN 2 0	161.00	-97.729602	31.112884
5378	WACO 5 0	161.00	-97.195009	31.539723
5379	FORT WORTH 9 0	161.00	-97.291523	32.859685
5380	ENNIS 0	500.00	-96.675	32.32
5381	ENNIS 1	161.00	-96.675	32.32
5382	ENNIS 2	13.80	-96.675	32.32
5383	ENNIS 3	13.80	-96.675	32.32
5384	DALLAS 3 0	500.00	-96.678549	32.710306
5385	DALLAS 3 1	161.00	-96.678549	32.710306
5386	RICHARDSON 1 0	161.00	-96.663063	32.991557
5387	FORT WORTH 21 0	161.00	-97.38173	32.742058
5388	WACO 2 0	500.00	-97.09851	31.620954
5389	WACO 2 1	161.00	-97.09851	31.620954
5390	ROGERS 0	161.00	-97.227023	30.940183
5391	ROGERS 1	115.00	-97.227023	30.940183
5392	ROGERS 2	115.00	-97.227023	30.940183
5393	CHINA SPRING 0	161.00	-97.325271	31.693947
5394	ALBANY 1 0	500.00	-99.4228	32.7683
5395	ALBANY 1 1	230.00	-99.4228	32.7683
5396	ALBANY 1 2	161.00	-99.4228	32.7683
5397	ALBANY 1 3	115.00	-99.4228	32.7683
5398	ALBANY 1 4	115.00	-99.4228	32.7683
5399	ALBANY 1 5	13.80	-99.4228	32.7683
5400	MCKINNEY 2 0	161.00	-96.631295	33.245879
5401	GRANBURY 2 0	500.00	-97.700556	32.403056
5402	GRANBURY 2 1	161.00	-97.700556	32.403056
5403	GRANBURY 2 2	18.00	-97.700556	32.403056
5404	GRANBURY 2 3	18.00	-97.700556	32.403056
5405	GRANBURY 2 4	18.00	-97.700556	32.403056
5406	GRANBURY 2 5	18.00	-97.700556	32.403056
5407	CLIFTON 2 0	161.00	-97.546568	31.817062
5408	FARMERSVILLE 0	161.00	-96.356004	33.174219
5409	ARLINGTON 10 0	161.00	-97.18913	32.689222
5410	KILLEEN 3 0	500.00	-97.746417	31.009641
5411	KILLEEN 3 1	161.00	-97.746417	31.009641
5412	WYLIE 0	161.00	-96.534936	33.012135
5413	PALO PINTO 1 0	500.00	-98.3103	32.6581
5414	PALO PINTO 1 1	161.00	-98.3103	32.6581
5415	PALO PINTO 1 2	13.80	-98.3103	32.6581
5416	PALO PINTO 1 3	13.80	-98.3103	32.6581
5417	PALO PINTO 1 4	13.80	-98.3103	32.6581
5418	PALO PINTO 1 5	13.80	-98.3103	32.6581
5419	PALO PINTO 1 6	13.80	-98.3103	32.6581
5420	FORT WORTH 10 0	161.00	-97.310486	32.975361
5421	JOSEPHINE 0	161.00	-96.309004	33.066219
